School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Network,Is_GoCPS_Participant,Is_GoCPS_PreK,Is_GoCPS_Elementary,Is_GoCPS_High_School,Open_For_Enrollment_Date,Closed_For_Enrollment_Date
"609,950","3,630","23,411",ORTIZ DE DOMINGUEZ,Josefa Ortiz De Dominguez Elementary School,ES,false,false,true,true,"Ortiz de Dominguez serves students Grades Pre-K-2. The school incorporates innovative, cutting-edge strategies and approaches appropriate to early childhood education. The school has won three National Public Science Day awards, and teachers have earned Rochelle Lee grants, National Board certifications (11), Foundation for Education grants, and a Kohls Commission Grant.",Principal,Angelica Herrera-Vest,Assistant Principal,Guadalupe Gonzalez,3000 S LAWNDALE AVE,Chicago,Illinois,"60,623","7,735,341,600","7,735,341,415",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609950,https://cps.edu/ortiz,,,,,true,"PK,K,1,2","PK,K-2",495,463,87,280,3,490,1,0,0,0,0,1,0,0,There are 495 students enrolled at ORTIZ DE DOMINGUEZ.  93.5% are Low Income Students.  17.6% are Diverse Learners.  56.6% are Limited English Learners.,The largest demographic at ORTIZ DE DOMINGUEZ is Hispanic.  This demographic makes up 99% of the student population.  The second greatest demographic is Black at 0.6%.,true,Half Day,Full Day,07:45 AM-02:45 PM,,,7:30 a.m.,Spanish,true,,true,,Y,true,,,"35, 82",,,41.838791,-87.71719,,,,,,,Inability to Rate,GOOD STANDING,"This school did not have enough data to receive a rating based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"400,068","2,045","63,021",PLATO,Plato Learning Academy,ES,false,true,true,false,"Plato Learning Academy prides itself on its motto: “Working Collaboratively, Thinking Critically, Achieving Academically.” Plato offers a rigorous curriculum and a safe environment. Plato believes in the innate capacity of every child to succeed and is committed to Excellence in Education including teacher performance and the instructional methods utilized.",Principal,Charles Williams,CAO,Patricia Yadgir,5545 W HARRISON ST,Chicago,Illinois,"60,644","7,734,133,090","7,734,133,095",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400068,http://www.platolearningacademy.org,https://www.facebook.com/platolearningacademy,https://twitter.com/AQS_Plato,,,false,"K,1,2,3,4,5,6,7,8",K-8,227,226,22,0,225,2,0,0,0,0,0,0,0,0,There are 227 students enrolled at PLATO.  99.6% are Low Income Students.  9.7% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at PLATO is Black.  This demographic makes up 99.1% of the student population.  The second greatest demographic is Hispanic at 0.9%.,true,,Full Day,8:00 am-3:30 pm,,,07:30 AM,,,,true,,,,,,,Green,,41.87276,-87.763337,,,,,,,Level 2+,PROVISIONAL SUPPORT,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",Schools that are operated by private entities under contract with the Chicago Public Schools. Acceptance based on application or random lottery if applicable.,School Year 2019-2020,Curriculum Director,India Stewart,Dean of Student,Rodney Quinn,Office Manager - Primary,Angela Frazier,Office Manager - Middle,Keisha Owens,,,Contract,false,false,false,false,07/01/2008 12:00:00 AM,
"610,082","4,940","24,591",MOUNT GREENWOOD,Mount Greenwood Elementary School,ES,false,true,true,false,"MTG is a Math and Science Academy. The special curriculum is designed to accelerate student abilities to explain, reason, communicate, and problem solve using mathematics and science. Mt. Greenwood also participates in the Least Restrictive Initiatives (LRI), which serves students with disabilities.",Principal,Catherine Mary Reidy,Assistant Principal,Joan Rogers,10841 S HOMAN AVE,Chicago,Illinois,"60,655","7,735,352,786","7,735,352,743",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610082,https://mtgreenwood.cps.edu,,https://twitter.com/MTGschool,,,true,"K,1,2,3,4,5,6,7,8",K-8,"1,233",162,137,7,22,170,"1,018",8,0,0,0,12,3,0,There are 1233 students enrolled at MOUNT GREENWOOD.  13.1% are Low Income Students.  11.1% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at MOUNT GREENWOOD is White.  This demographic makes up 82.6% of the student population.  The second greatest demographic is Hispanic at 13.8%.,true,Half Day,Full Day,7:45 am-2:45 pm,,,7:45,,,,false,,,true,,,,,,41.695734,-87.70581,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,ISP,true,false,true,false,09/01/2004 12:00:00 AM,
"400,167","9,642","63,181",HORIZON - SOUTHWEST,Horizon Science Academy Southwest Chicago Charter,ES,true,true,true,false,"Horizon Science Academy Southwest Chicago Charter School (HSA-Southwest Chicago) is a college preparatory charter public school with STEM (Science, Technology, Engineering, and Math) focus.",Director,Mr. Matt Yildiz,,,5401 S WESTERN AVE,Chicago,Illinois,"60,609","7,734,983,355","7,734,984,984",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400167,http://www.hsaswchicago.org,,https://twitter.com/hsaswchicago,,,false,"K,1,2,3,4,5,6,7,8,9,10,11,12",K-12,742,694,83,180,209,524,7,0,1,0,0,1,0,0,There are 742 students enrolled at HORIZON - SOUTHWEST.  93.5% are Low Income Students.  11.2% are Diverse Learners.  24.3% are Limited English Learners.,The largest demographic at HORIZON - SOUTHWEST is Hispanic.  This demographic makes up 70.6% of the student population.  The second greatest demographic is Black at 28.2%.,true,,Full Day,8:00 AM - 4:00 PM,,3:10 - 6:00 PM,7:00 AM,,true,,true,,,,,,,,,41.795201,-87.683963,,,,,,,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,,,,,,,,,,,Charter,true,false,false,true,07/01/2014 12:00:00 AM,
"610,339","7,760","26,521",STAGG,Amos Alonzo Stagg Elementary School,ES,false,true,true,true,"Amos Alonzo Stagg is a neighborhood school in Englewood which offers educational opportunities for students in Grades Pre-K through 8th. For our early childhood children we offer Headstart and Montessori programs. Our traditional program challenges students to think by requiring them to predict, analyze, evaluate, and critique.",Principal,Ms.Miyoshi J Knox,Asst Principal,Juanita Adeoye,7424 S MORGAN ST,Chicago,Illinois,"60,621","7,735,353,565","7,735,353,564",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610339,https://staggsoe.org,https://www.facebook.com/AUSLChicago,https://twitter.com/AUSLChicago,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",417,398,61,10,394,19,0,1,0,0,0,0,0,3,There are 417 students enrolled at STAGG.  95.4% are Low Income Students.  14.6% are Diverse Learners.  2.4% are Limited English Learners.,The largest demographic at STAGG is Black.  This demographic makes up 94.5% of the student population.  The second greatest demographic is Hispanic at 4.6%.,true,Half Day,Full Day,08:45 AM-03:45 PM,,,,,,,true,Y,Y,,,,"8, 44, 75",,,41.758925,-87.649217,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,AUSL,true,false,true,false,09/01/2004 12:00:00 AM,
"610,293","7,190","26,351",MELODY,Genevieve Melody Elementary School,ES,false,true,true,true,"Melody Elementary offers before-school music and sports programs and after-school reading and math enrichment programs. The school provides Internet labs and services for special education students, and invites parents to participate through its Local School Council and NCLB Parent Advisory Council.",Principal,Tiffany Tillman,Assistant Principal,Mrs. A. Tam,3937 W WILCOX ST,Chicago,Illinois,"60,624","7,735,346,850","7,735,346,839",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610293,https://melodystem.org,http://www.facebook.com/Melodystemschool,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",395,385,57,0,388,6,1,0,0,0,0,0,0,0,There are 395 students enrolled at MELODY.  97.5% are Low Income Students.  14.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at MELODY is Black.  This demographic makes up 98.2% of the student population.  The second greatest demographic is Hispanic at 1.5%.,true,Full and Half Day,Full Day,7:45  AM - 2:45  PM,,3:00 PM -4:00PM,7:30 AM,,,,true,,,,,,"7, 53, 126",Blue,,41.878799,-87.724661,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Counselor,Mrs. C. Fields,STEM Coordinator,Mr. J. Harris,,,,,,,Network 5,true,false,true,false,09/01/2004 12:00:00 AM,
"610,248","6,670","45,211",CHICAGO ACADEMY ES,Chicago Academy Elementary School,ES,false,true,true,true,"Chicago Academy serves a dual mission as an elementary school and CPS' first school-based teacher preparation program for aspiring teachers. The goal of the program is to improve student achievement by attracting, training, and retaining Chicago's next generation of teachers and school leaders. Chicago Academy's mission is to work with students, parents, and the community to create a lifelong learning environment through an authentic and engaging curriculum that nurtures and empowers children.",Principal,Mr.John Martin Laughlin,School Clerk,Ewa Sieminski,3400 N AUSTIN AVE,Chicago,Illinois,"60,634","7,735,343,885","7,735,340,109",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610248,http://www.chicagoacademy.org,,,,,false,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",561,403,91,183,12,409,115,19,0,0,0,5,1,0,There are 561 students enrolled at CHICAGO ACADEMY ES.  71.8% are Low Income Students.  16.2% are Diverse Learners.  32.6% are Limited English Learners.,The largest demographic at CHICAGO ACADEMY ES is Hispanic.  This demographic makes up 72.9% of the student population.  The second greatest demographic is White at 20.5%.,true,Half Day,Full Day,08:00 AM-03:00 PM,,,07:45 AM,,true,,true,,,,,,,,,41.943056,-87.778187,,,,,,,Level 1+,GOOD STANDING,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2019-2020,,,,,,,,,,,AUSL,true,false,true,false,09/01/2004 12:00:00 AM,
"400,086","7,030","66,441",URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,HS,true,false,false,false,"Urban Prep is a free public-charter high school.  Among our stellar teaching team is the largest percentage of Black male educators in the city of Chicago, who provide our students with positive and inspiring male role models. 
 
Urban Prep's mission is to provide a comprehensive, high-quality college preparatory education to young men that results in our graduates succeeding in college. 
  
100% of Urban Prep graduates have been admitted to college.  Our first-year college enrollment rate is 91%, and the persistence rate is 73%.  All of which outpace the national average for Black males.",Director,Joseph Mason,Principal,Joseph J. Mason,6201 S STEWART AVE,Chicago,Illinois,"60,621","7,735,359,724","7,735,350,012",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400086,https://urbanprep.org,https://www.facebook.com/UrbanPrepAcademies/,,,,false,"9,10,11,12",9-12,231,191,61,0,231,0,0,0,0,0,0,0,0,0,There are 231 students enrolled at URBAN PREP - ENGLEWOOD HS.  82.7% are Low Income Students.  26.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at URBAN PREP - ENGLEWOOD HS is Black.  This demographic makes up 100% of the student population.,true,,,8:30 AM-4:30 PM,8:30 AM. - 4:30 PM,4:30 PM-6:30PM,7:30 AM,Spanish,false,false,true,,,,,,"3, 4, 8, 9, 24, 44, 63","Green, Red",,41.781498,-87.634357,,,70.8,67.2,81.4,78.9,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,Assistant Principal,Roy Curry,,,,,,,,,Charter,true,false,false,true,09/01/2006 12:00:00 AM,
"609,917","3,330","23,201",FERNWOOD,Fernwood Elementary School,ES,false,true,true,true,"THE FERNWOOD ELEMENTARY SCHOOL     
Promoting and supporting high achievement for all students is the primary mission of Fernwood Elementary School. To accomplish this mission, we believe that it is the responsibility of the school to provide a student-centered, comprehensive, safe and caring learning environment for all children. Moreover, the mission of Fernwood Elementary School includes the development of confident, competent children who are well-prepared for college and/or careers in a culturally diverse democratic society.  
 
 What We Believe:  
   - We believe strongly in achieving excellence and equity for every child.  
   - We believe that every child has talent and has something valuable to contribute to our society and to other people.  
   - We believe in our professional staff and expect them to be performance-oriented in helping students meet today's problems as well as the challenges of tomorrow.  
   - We believe that if this is accomplished, children will then come to realize more fully their own potential as individuals and are better prepared to appreciate and act responsible in the society in which they live.",Principal,Robert Lee Towner,Assistant Principal,Katrina Reed,10041 S UNION AVE,Chicago,Illinois,"60,628","7,735,352,700","7,735,352,711",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609917,http://www.fernwoodelementary.org/,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",276,258,30,0,273,2,0,0,0,0,0,0,0,1,There are 276 students enrolled at FERNWOOD.  93.5% are Low Income Students.  10.9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at FERNWOOD is Black.  This demographic makes up 98.9% of the student population.  The second greatest demographic is Hispanic at 0.7%.,true,Full Day,Full Day,08:30 AM-03:30 PM,,3:30 - 5:00,7:30,,,,true,,,,,,"8A, 108",Red,Rock Island District (RI),41.711184,-87.640414,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Counselor,Juliana Morgan,Intervention Specialist/Dean,Dominique Daily,Security Supervisor,Rodney Jones,,,,,Network 13,true,false,true,false,09/01/2004 12:00:00 AM,
"609,991","3,970","23,771",HERZL,Theodore Herzl Elementary School,ES,false,true,true,true,"Theodore Herzl School of Excellence is located in North Lawndale and is an AUSL-managed, Turnaround Arts school. 
 
Students and graduates of the Herzl School of Excellence will be scholars, leaders, problem-solvers, and compassionate productive members of our society through a shared, relentless focus on academic excellence and character.  
 
The Herzl Community commits to sustaining a culture of respect and achievement where learning is rigorous, excellence is the standard, talent is nurtured, success is celebrated, and character is molded and modeled through the principles of the Herzl Doctrine in a conducive, safe, learning environment. 
 
Scholar Creed (Scholar Affirmation)® 
 
I am a scholar and a leader. 
I respect my classmates, my teachers, my community, and most of all, myself. 
I believe in myself and my ability to learn.  
I have the power to overcome any obstacle that comes my way. 
I exude excellence because I am smart, I am talented, and I will achieve.",Principal,Tamara L Davis,Assistant Principal,Meghan K. Lee,3711 W DOUGLAS BLVD,Chicago,Illinois,"60,623","7,735,341,480","7,735,341,486",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609991,http://auslchicago.org/schools/pages/herzl,https://www.facebook.com/AUSLChicago,https://twitter.com/AUSLChicago,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",504,494,83,5,485,14,3,0,1,0,0,1,0,0,There are 504 students enrolled at HERZL.  98% are Low Income Students.  16.5% are Diverse Learners.  1% are Limited English Learners.,The largest demographic at HERZL is Black.  This demographic makes up 96.2% of the student population.  The second greatest demographic is Hispanic at 2.8%.,true,Full Day,Full Day,09:00 AM-04:00 PM,,4:00-5:45pm,8:15am,,,,true,,,true,,,"18, 82","Blue, Pink",,41.862081,-87.718994,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,AUSL,true,false,true,false,09/01/2004 12:00:00 AM,
"400,058","1,105","66,091",NORTH LAWNDALE - CHRISTIANA HS,North Lawndale College Prep - Christiana,HS,true,false,false,false,"North Lawndale College Prep exists to create a better future by developing and empowering transformational leaders. We do this by providing a comprehensive high school education and the supports necessary to graduate from college. We believe every student is capable of college graduation.   
      Students enrolled in North Lawndale College Prep have an opportunity to be a part of the Phoenix Pact. The Phoenix Pact is a program that makes it possible for graduates of NLCP to go to college where they are most likely to succeed, rather than having to settle for colleges they can afford. The Phoenix Pact awards scholarships so students can go to college with no out-of-pocket cost, it secures grants to limit loan debt and provides counselor support while in college.",Director,Ann Klaus,President,Garland Thomas-McDavid,1615 S CHRISTIANA AVE,Chicago,Illinois,"60,623","7,735,421,490","7,735,421,492",http://cps.edu/Schools/Pages/school.aspx?SchoolID=400058,https://www.nlcphs.org,https://www.facebook.com/nlcphs,,,,false,"9,10,11,12",9-12,324,274,61,0,316,4,1,0,0,0,0,0,0,3,There are 324 students enrolled at NORTH LAWNDALE - CHRISTIANA HS.  84.6% are Low Income Students.  18.8% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at NORTH LAWNDALE - CHRISTIANA HS is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.2%.,true,,,8:30 a.m. - 3:30 p.m.,,3:30 PM - 5:00 PM,7:45 AM,Spanish,true,false,true,,,,,,"18, 52",Green,,41.858564,-87.708987,,,60.8,67.2,72,78.9,Level 2,NOT APPLICABLE,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2019-2020,Principal,Azadi Williams,,,,,,,,,Charter,true,false,false,true,09/01/2004 12:00:00 AM,
"610,062","4,710","24,421",MCCLELLAN,George B McClellan Elementary School,ES,false,true,true,true,"Students at McClellan Elementary learn from a challenging curriculum based on the National Core Curriculum Standards. McClellan has an external partnership with the Boys and Girls Club, White Sox, and the Southwest Organization Project. Our parent mentor program helps by providing extra support to our students in the classroom.",Principal,Mrs.Kiersten Emilie Nanavati,,,3527 S WALLACE ST,Chicago,Illinois,"60,609","7,735,351,732","7,735,351,940",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610062,https://mcclellanelementary.org,,,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",349,303,82,41,147,108,62,20,2,0,0,6,4,0,There are 349 students enrolled at MCCLELLAN.  86.8% are Low Income Students.  23.5% are Diverse Learners.  11.7% are Limited English Learners.,The largest demographic at MCCLELLAN is Black.  This demographic makes up 42.1% of the student population.  The second greatest demographic is Hispanic at 30.9%.,true,Half Day,Full Day,07:45 AM-02:45 PM,,,,,,,true,,,true,,,"35, 44","Orange, Red",,41.829993,-87.641103,,,,,,,Level 1,GOOD STANDING,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,,,,,,,,,,,Network 6,true,false,true,false,09/01/2004 12:00:00 AM,
"609,723","1,470","47,041",MARSHALL HS,John Marshall Metropolitan High School,HS,true,false,false,false,"Marshall is a Turnaround school that has revitalized its curriculum, culture, and climate, and is showing clear gains as a result. Students receive the supports necessary to be academically successful.",Principal,Mr.Jammie Tenn Poole Jr,,,3250 W ADAMS ST,Chicago,Illinois,"60,624","7,735,346,455","7,735,346,409",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609723,http://marshallmetro.cps.edu,,,,,true,"9,10,11,12",9-12,262,259,71,2,257,5,0,0,0,0,0,0,0,0,There are 262 students enrolled at MARSHALL HS.  98.9% are Low Income Students.  27.1% are Diverse Learners.  0.8% are Limited English Learners.,The largest demographic at MARSHALL HS is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 1.9%.,true,,,8:00  AM - 3:08  PM,8:00 a.m. - 3:08 p.m.,3:09 PM - 6:00 PM,7:30 AM,"French, Spanish",false,false,true,,,,,,"20, 52, 82, 126",Green,,41.878444,-87.70805,,,34.6,67.2,66.4,78.9,Level 2,INTENSIVE SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Assistant Principal,Tiffany Gore,School Clerk I,Traci Ortiz,,,,,,,Network 15,true,false,false,true,09/01/2004 12:00:00 AM,
"609,876","2,970","22,891",DAVIS N,Nathan S Davis Elementary School,ES,false,true,true,true,"Providing a student-centered environment that encourages parental involvement, Nathan S. Davis offers Pre-K- to 8th-grade programs, two computer labs, Music, and folkloric dance groups. The school enjoys partnerships with UIC Medical Clinic, UIC Organ WIse, Mariachi Heritage Foundation, Little Kid’s Rock, Parent Child Center, Brighton Park NEighborhood Council, and various universities.",Principal,Rocio Rosales,Assistant Principal,Francisco Oliva-Gonzalez,3014 W 39TH PL,Chicago,Illinois,"60,632","7,735,354,540","7,735,354,510",http://cps.edu/Schools/Pages/school.aspx?SchoolID=609876,http://nathansdavis.cps.edu,,https://twitter.com/NathanSDavis1,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",649,630,109,344,13,615,18,2,1,0,0,0,0,0,There are 649 students enrolled at DAVIS N.  97.1% are Low Income Students.  16.8% are Diverse Learners.  53% are Limited English Learners.,The largest demographic at DAVIS N is Hispanic.  This demographic makes up 94.8% of the student population.  The second greatest demographic is White at 2.8%.,true,Full and Half Day,Full Day,08:00 AM-03:00 PM,,3:00 PM - 5:00 PM,,Spanish,true,,true,Y,,true,,,"39, 94",,,41.821852,-87.700202,,,,,,,Level 2,PROVISIONAL SUPPORT,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Other,,,,,,,,,,Network 8,true,false,true,false,09/01/2004 12:00:00 AM,
"610,317","7,470","26,451",BRIGHTON PARK,Brighton Park Elementary School,ES,false,true,true,true,"Brighton Park Elementary seeks to create a nurturing and engaging educational environment that is relationship-focused, culturally relevant, and encourages critical thinking.  Brighton Park students will be engaged in meaningful learning experiences that help them develop into productive members of society that are creative problem solvers and lifelong, confident learners.",Principal,Ms.Sara Beth Haas,Assistant Principal,Andrew Collingham,3825 S WASHTENAW AVE,Chicago,Illinois,"60,632","7,735,357,237","7,735,357,198",http://cps.edu/Schools/Pages/school.aspx?SchoolID=610317,http://brightonpark.cps.edu/,http://www.facebook.com/BrightonParkES,http://twitter.com/BrightonParkES,,,true,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",389,374,54,188,7,360,9,9,3,0,0,1,0,0,There are 389 students enrolled at BRIGHTON PARK.  96.1% are Low Income Students.  13.9% are Diverse Learners.  48.3% are Limited English Learners.,The largest demographic at BRIGHTON PARK is Hispanic.  This demographic makes up 92.5% of the student population.  The second greatest demographic is White at 2.3%.,true,Half Day,Full Day,8:00 AM-3:00 PM,,3:00 pm - 5:30 pm,7:45 am,Spanish for Heritage Speakers,true,,true,,,,,,"39, 62, 94",,,41.8239,-87.692077,,,,,,,Level 2+,GOOD STANDING,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp .","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2019-2020,Admissions Clerk,Elizabeth Morales,,,,,,,,,Network 8,true,false,true,false,09/01/2004 12:00:00 AM,
