State,County,FIPS,Total Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Democratic,Republican,Party
UT,piute,49031,1859,95.21247983,0.053792361,4.35718128,1.022054868,46.47660032,31.46853147,26.46584185,37112,3.785488959,16.98956781,79.28464978,100,77,524,0
UT,salt lake,49035,1092518,72.56328958,1.569676655,17.73590916,12.41187788,49.76430594,46.44335379,9.620344928,64601,5.064211375,10.23825303,67.19930651,0.903312274,186856,207719,0
UT,san juan,49037,15540,45.30888031,0.102960103,5.18018018,1.666666667,49.87773488,49.29214929,11.57014157,41108,8.175004358,15.83607674,82.51787944,77.86518378,2096,2934,0
UT,sanpete,49039,28551,86.18262057,0.647963294,9.523309166,4.094427516,47.20325032,48.47115688,12.74211061,48866,8.082131935,10.80715559,80.53113666,40.92804256,1139,7367,0
UT,sevier,49041,20913,92.24405872,0.34428346,4.882130732,1.989193325,48.89303304,43.8770143,15.58360828,48872,5.340290885,10.55663682,83.49552355,64.71493126,771,5810,0
UT,uintah,49047,36308,81.93786493,0.407623664,8.122176931,3.010355844,48.95615291,50.21482869,9.127465021,67943,5.475275898,13.18920488,85.09382859,46.8485332,1135,7946,0
UT,utah,49049,564177,83.35061514,0.519517811,11.15235112,6.982737687,49.58798391,58.74911597,7.143325588,64321,4.881661299,6.376660189,61.86240704,3.326983684,28856,135240,0
UT,wasatch,49051,27895,83.90034056,0.060942821,13.29987453,9.768775766,49.18085678,46.48503316,9.417458326,71337,3.652868555,7.726202692,63.05909338,26.85082873,3467,8126,0
VA,albemarle,51003,104287,77.42479887,9.319474143,5.592259821,9.917822931,52.1071658,39.4632121,16.45459166,70342,3.244574598,8.612515351,48.46628395,45.02273416,35701,16371,1
VA,alexandria city,51510,151473,52.03633651,21.06844124,16.74159751,27.77788781,51.77094268,34.73424307,10.0176269,89200,3.983338476,8.620480044,37.91118135,0,53307,10734,1
VA,alleghany,51005,15919,91.94044852,5.207613544,1.43225077,1.300332935,51.07732898,31.66028017,23.90225517,45538,4.56098648,15.53754266,83.7116041,52.39384615,1952,3433,0
VA,amelia,51007,12793,72.20354882,23.52849214,1.188149769,0.242320019,48.08098179,34.56577816,18.16618463,58269,4.030710173,18.74719857,85.9255939,100,1938,3823,0
VA,amherst,51009,31999,75.61173787,17.84430763,2.184443264,1.712553517,52.04225132,34.78546205,18.86621457,47002,5.526959207,17.25272283,81.12024894,63.66333879,4541,7779,0
VA,appomattox,51011,15314,76.63575813,20.56288364,1.214574899,0.927256106,51.52148361,35.0724827,18.96957033,52134,4.493087558,16.43469444,80.44981104,100,1828,4751,0
VA,arlington,51013,226092,62.88457796,8.401889496,15.38134919,22.74914637,50.17780373,39.26852786,9.328061143,108706,3.399743236,6.236271664,26.33543957,0,87258,16495,1
VA,augusta,51015,74330,91.64805597,3.944571505,2.427014664,1.925198439,49.45244181,33.14543253,18.82012646,56802,4.887197308,13.47113594,76.67970205,66.4379661,8427,20796,0
VA,bath,51017,4558,91.66301009,2.106186924,3.005704256,2.676612549,45.91926283,31.59280386,20.9960509,44985,8.681273253,12.65566174,84.56414712,100,576,1142,0
VA,bland,51021,6612,94.54022989,4.325468845,0.589836661,0.93768905,43.54204477,28.85662432,19.82758621,47800,6.503772907,10.82251082,83.82526564,100,504,1916,0
VA,botetourt,51023,33192,93.19715594,2.958544228,1.452157146,2.654254037,50.51518438,32.01675102,19.98373102,61470,4.095441595,8.400599151,72.66372639,64.09738144,4543,10720,0
VA,bristol city,51520,17340,88.05651672,6.689734717,1.978085352,1.274509804,53.37946943,36.07843137,19.45213379,35801,8.680809559,16.44795827,76.56695737,0.039248668,1770,3427,0
VA,brunswick,51025,16573,40.86164243,54.73360285,1.98515658,1.936885295,47.69806311,34.02522175,19.01285223,38858,6.790210779,22.72041569,87.61314113,75.50762877,3717,2394,1
VA,buchanan,51027,23158,95.35797565,2.793850937,0.272044218,1.209085413,49.59409275,31.52258399,19.3237758,30335,9.680401479,29.9728465,90.06297302,100,1785,4095,0
VA,buena vista city,51530,6610,88.51739788,1.664145234,1.255673222,0.680786687,55.88502269,44.11497731,16.61119516,29109,6.142668428,18.84233471,83.84596755,3.894736842,666,1047,0
VA,campbell,51031,55061,80.44895661,13.97359292,1.975990265,2.617097401,51.42659959,35.84751457,18.12898422,47005,4.328753218,14.58722881,79.63423068,61.11374494,6305,15239,0
VA,carroll,51035,29733,95.2645209,0.68274308,2.952947903,2.078498638,49.89742037,31.11357751,21.7435173,37048,5.279366476,19.62305481,87.18568886,97.1439984,2459,8042,0
VA,charles city,51036,7086,41.02455546,46.95173582,1.792266441,1.665255433,51.22777307,27.94242168,21.21083827,54167,7.286432161,22.73811709,87.26371811,100,2131,1168,1
VA,charlotte,51037,12232,67.28253761,30.65729235,0.948332243,0.662197515,49.95912361,35.08011772,20.37279267,33837,6.997030438,20.02827521,86.95805844,100,1871,2792,0
VA,charlottesville city,51540,45538,65.96249286,18.6393781,5.039747024,12.15248803,51.56352936,49.53225877,9.414115684,50727,3.874950219,9.677532422,49.96144409,0,17641,2346,1
VA,chesterfield,51041,331839,63.33101293,22.24391949,7.943611209,7.949336877,51.84743204,39.22203237,12.81193591,73869,6.433372216,8.568352383,62.31033418,5.92880001,83091,67835,1
VA,colonial heights city,51570,17554,75.5839125,12.97140253,5.303634499,7.496866811,54.03896548,36.84060613,20.19482739,49639,8.363721915,10.99232904,78.13775094,0,2105,4183,0
VA,covington city,51580,5650,81.46902655,14.54867257,1.256637168,1.85840708,48.61946903,35.52212389,20,34703,5.229318474,15.14533401,88.73023967,0,785,957,0
VA,craig,51045,5195,98.11357074,0.153994225,0.019249278,0.019249278,51.70356112,29.12415784,19.5572666,40500,5.558194774,12.92689097,87.04781179,100,544,1615,0
VA,culpeper,51047,48952,71.67429319,13.94222912,9.319333224,7.656479817,49.72217683,38.82578853,14.01372773,66160,6.444188723,16.35734411,77.67364939,61.92250851,8093,10913,0
VA,danville city,51590,42360,44.38621341,48.82672332,3.585930123,3.250708215,54.2516525,37.60387158,19.60339943,33721,11.82214289,20.23246246,81.79044092,4.515155034,9418,5518,1
VA,dickenson,51051,15304,97.9939885,0.764506012,0.744903293,0.581547308,48.94145321,33.22007318,18.80554104,31226,7.180254301,26.15231368,89.28733134,100,1524,2926,0
VA,dinwiddie,51053,28155,62.31575209,32.13638785,3.058071391,2.88048304,50.61978334,35.28680519,16.18185047,51579,9.342828938,18.87107379,83.07116484,71.20817114,4865,5626,0
VA,emporia city,51595,5565,31.6262354,63.95327942,3.2524708,3.575920934,53.92632525,41.06019766,16.92722372,27169,18.77118644,23.0873209,84.67153285,6.310106293,1163,608,1
VA,essex,51057,11130,54.76190476,40.92542677,0.251572327,1.509433962,53.84546271,34.34860737,20.44025157,47527,6.216169024,17.87928635,83.34809566,77.27558067,2266,2115,1
VA,fairfax,51059,1132887,52.3207522,9.174260098,16.05985416,30.30840675,50.49788726,38.75735179,11.52515652,114329,4.665275487,8.282040209,39.73990093,1.393975924,340740,129095,1
VA,fluvanna,51065,26046,78.71842125,13.83321815,3.29417185,2.844966598,54.59571527,33.92459495,18.4903632,66425,5.337257397,10.65945946,68.99459459,62.9130824,5981,5793,1
VA,franklin city,51620,8413,37.76298586,58.59978605,1.06977297,1.866159515,56.03233092,38.23844051,17.92464044,38333,14.61444308,18.79986126,77.61012834,3.250990445,1894,1065,1
VA,franklin,51067,56230,87.07451538,8.218033078,2.688956073,2.167881914,50.93010848,33.10332563,20.70247199,48720,6.360869888,14.59714936,79.35019301,89.23057747,6995,14849,0
VA,frederick,51069,82321,84.93822961,4.03542231,7.437956293,6.003328434,50.28607524,37.41208197,15.0471933,68929,5.054950015,11.90425418,71.17496535,44.77236447,12885,20640,0
VA,fredericksburg city,51630,27853,60.07252361,21.76426238,10.82468675,9.15161742,53.08943381,50.74498259,10.401034,53980,7.38572094,8.722097196,57.70330272,1.165280408,6621,2832,1
VA,galax city,51640,6858,74.23447069,6.853310003,17.45406824,10.6882473,52.02682998,32.92505104,21.84310295,31110,6.612641815,23.43655131,90.36632261,13.71769384,620,1198,0
VA,goochland,51075,21979,77.46940261,16.95254561,2.456890668,3.498794304,50.90313481,29.82847263,19.28204195,82326,5.131991877,9.435236341,63.92879067,96.99313902,5443,7472,0
VA,grayson,51077,15180,93.4914361,2.272727273,2.924901186,1.805006588,50.83662714,29.63768116,23.22134387,31002,7.129037059,20.79329023,89.34125459,99.87767978,1412,4249,0
VA,greene,51079,19085,84.46423893,6.072832067,5.166361017,4.542834687,51.16059733,37.33298402,15.38380927,61615,7.804627249,16.51327299,75.57617707,51.24164538,3183,4749,0
VA,greensville,51081,11698,37.3653616,57.49700804,3.855359891,2.470507779,37.9893999,32.7491879,14.9854676,40559,6.637970095,23.41801386,91.50115473,87.01298701,2109,1363,1
VA,halifax,51083,35305,59.88386914,36.55289619,1.914742954,1.509701175,52.2900439,33.46268234,21.79011471,37001,5.400130124,20.99817648,84.17505748,77.08120637,5869,7691,0
VA,hampton city,51650,136789,39.71518178,49.27150575,5.289899042,4.623178764,51.76293415,42.14520173,13.66191726,49890,8.916866091,9.861227923,75.99929175,0.248843098,37078,12696,1
VA,harrisonburg city,51660,51979,68.3333654,6.387194829,18.18426672,16.57784875,52.1787645,59.43746513,8.14559726,40494,5.911403771,14.93271941,63.75183583,0,9234,4056,1
VA,henry,51089,52209,70.44379322,22.14752246,5.211745101,2.844337183,51.93549005,32.33925185,21.70123925,34992,9.429073342,20.79926141,88.43840675,60.72094698,7061,11471,0
VA,highland,51091,2230,99.55156951,0,0,0.313901345,55.42600897,20.53811659,36.05381166,44877,1.306532663,15.91770439,77.58527342,100,400,772,0
VA,hopewell city,51670,22332,49.8925309,38.85455848,7.182518359,4.549525345,53.50617947,40.24717894,15.69944474,40814,10.83809524,19.08232119,85.61403509,0,3878,2894,1
VA,isle of wight,51093,36027,70.86907042,22.34157715,2.623032725,1.962417076,51.1477503,33.81075305,17.2370722,66835,8.147160757,13.36637527,72.63112707,57.38588035,7357,9171,0
VA,james city,51095,71900,76.36161335,13.0069541,5.287899861,6.678720445,51.49374131,32.93880389,23.02781641,80226,4.919583728,6.134473198,52.23159273,15.85160202,20146,17955,1
VA,king william,51101,16156,76.25649913,18.52562515,0.773706363,1.881653875,50.46422382,37.02030205,14.3723694,64297,3.940298507,11.65644172,81.39059305,83.21305303,2675,4707,0
VA,king and queen,51097,7140,66.02240896,26.48459384,3.095238095,2.717086835,48.55742297,31.21848739,21.14845938,48852,5.99527466,14.52556121,80.77721185,100,1318,1615,0
VA,lancaster,51103,11055,68.68385346,28.21347806,1.682496608,2.035278155,53.61374943,25.33695161,34.88919041,50118,5.390100671,10.69703244,70.25534852,100,2683,2947,0
VA,lee,51105,24911,92.94287664,4.122676729,1.798402312,1.340773152,47.48103248,32.30701297,18.62630966,31577,12.26173225,24.57080964,88.36718115,99.56227772,1671,5096,0
VA,lexington city,51678,7036,80.54292211,8.996588971,4.178510517,3.936895964,43.44798181,67.36782263,14.19840819,34464,3.926589842,14.96249507,55.1125148,0,1511,569,1
VA,loudoun,51107,362435,58.55974175,7.072716487,13.30086774,23.38212369,50.52492171,41.53020542,8.009712086,125672,3.922869378,6.533699542,41.15988113,12.60090102,106064,58369,1
VA,lunenburg,51111,12450,59.87148594,31.3815261,4.21686747,4.120481928,47.80722892,32.10441767,19.78313253,39911,6.208471761,24.23643155,88.2443419,100,1943,2480,0
VA,lynchburg city,51680,78755,62.99917466,28.22804901,3.33947051,5.854866358,53.03536283,51.5167291,13.99276236,40728,7.174604844,11.78409091,66.71136364,2.691615499,13582,12238,1
VA,madison,51113,13122,85.20804755,7.117817406,2.217649749,1.798506325,51.15073922,34.64410913,20.4237159,48271,5.308192046,14.15520206,74.35511608,100,2273,3655,0
VA,manassas park city,51685,15827,37.47393694,12.63031528,36.52618942,33.23434637,47.008277,43.59006761,6.653187591,75027,4.582843713,17.53392561,69.57922484,0,3032,1260,1
VA,mathews,51115,8848,86.00813743,9.821428571,1.005877034,1.322332731,53.16455696,27.9159132,29.23824593,64049,1.995192308,8.541082756,73.41790825,100,1566,2791,0
VA,mecklenburg,51117,31209,60.07561921,35.45451633,2.621038803,1.605306162,51.51078215,30.96222244,23.8104393,40040,6.127487655,20.05392946,82.86869917,77.81037064,5149,6533,0
VA,middlesex,51119,10728,77.63795675,19.66815809,0.587248322,1.221103654,50.64317673,27.73117077,28.98956003,53093,5.29271981,11.40858659,76.62807525,100,2031,3014,0
VA,montgomery,51121,97227,84.21323295,4.128482829,3.019737316,8.452384626,48.19957419,52.87317309,11.031915,49712,4.640124391,8.659851301,53.98698885,24.92584117,20109,14382,1
VA,nelson,51125,14831,81.74094801,13.00654035,3.667992718,3.317375767,51.64857393,32.12864945,23.26208617,50994,3.830874007,13.63552607,69.94656348,100,3808,3417,1
VA,new kent,51127,20051,79.86634083,12.12408359,2.613335993,2.762954466,49.05490998,33.18039001,14.7324323,75303,4.878967693,8.23071036,74.04160579,100,3736,6774,0
VA,newport news city,51700,181606,44.71988811,39.40838959,8.385736154,7.096131185,51.50435558,45.27548649,11.73309252,50089,8.294556384,10.79363435,75.2773964,0.028220608,39398,17891,1
VA,norfolk city,51710,245724,43.84268529,41.35330696,7.424590191,7.11367225,47.90455959,49.61175954,9.946932331,45268,9.675144977,12.4881961,73.38835171,0,50565,15603,1
VA,northampton,51131,12118,54.14259779,35.5916818,8.243934643,5.627991418,52.36837762,31.92771084,24.8143258,37011,7.039215686,20.71113124,78.51885404,100,2924,2124,1
VA,northumberland,51133,12272,69.89895698,28.95208605,0.358539765,2.469035202,51.38526728,25.07333768,33.89830508,54440,7.569795765,10.34876479,72.93958896,100,2631,3567,0
VA,nottoway,51135,15641,55.01566396,38.84022761,3.823284956,6.003452465,45.76433732,35.40694329,18.29166933,36849,8.258642766,25.07720254,84.75930972,52.34340503,2466,2775,0
VA,orange,51137,34873,79.36512488,12.24729734,4.209560405,4.828950764,50.93625441,34.88085338,19.63410088,66990,7.651360047,10.62642555,74.06321277,57.77903886,6148,8577,0
VA,page,51139,23759,94.54522497,1.574140326,1.839303001,1.915063765,51.02487478,33.0779915,20.05976683,45030,8.615757996,20.75131043,87.09959231,80.15972049,2356,5825,0
VA,patrick,51141,18180,89.9889989,5.781078108,2.733773377,1.914191419,50.67656766,28.88338834,23.80088009,35999,7.704835881,20.3491784,86.39964789,100,1633,4999,0
VA,pittsylvania,51143,62392,74.28195923,21.09244775,2.434607001,2.186177715,50.84786511,32.32786255,19.79740992,43087,6.653382418,17.76090747,85.3772648,85.62970428,8105,16923,0
VA,portsmouth city,51740,96071,38.94307335,52.2217943,3.880463407,2.702168188,51.80023108,42.34368332,13.79812847,47050,10.86291375,15.10405999,78.92804815,0,23985,8601,1
VA,prince george,51149,37664,55.97652931,31.25,7.290781648,4.250743415,45.26603653,38.13190314,12.16280799,64805,9.404486659,11.51018208,77.93817608,53.40237929,5475,7004,0
VA,prince william,51153,443630,45.54178031,19.92335956,21.89144107,22.7991795,50.1846133,43.33769132,8.30872574,98546,5.368197087,10.97193657,60.54900675,4.166148427,106449,54040,1
VA,pulaski,51155,34417,91.0916117,5.288084377,1.525408955,1.348170962,50.17869076,31.41761339,20.73684516,49469,6.701652793,15.87220698,81.78361427,46.90295939,4063,7835,0
VA,richmond city,51760,216773,39.83106752,48.35980496,6.333353324,6.495273858,52.5143814,43.92382815,11.53510815,41187,9.089291012,15.99680651,63.30894997,0,75485,11962,1
VA,richmond,51159,8868,61.36671177,26.02616148,6.326116373,6.044203879,44.06856112,29.8714479,19.8128101,44919,6.307922272,19.43404701,86.56984579,100,1191,1683,0
VA,roanoke,51161,93655,86.91367252,5.688964818,2.687523357,5.530938017,52.00896909,33.72377342,19.58144253,60380,4.766776632,8.357219635,65.9082766,18.54053001,17012,24194,0
VA,russell,51167,27973,96.80048618,0.990240589,1.136810496,1.068887856,51.04922604,32.6993887,18.54645551,38370,6.634146341,21.76502436,86.88290594,88.18562481,2471,6379,0
VA,salem city,51775,25290,85.7216291,7.441676552,3.349149862,3.179122183,52.93001186,38.99169632,17.80150257,52351,5.03381494,10.51546392,73.10162003,0,4116,5571,0
VA,scott,51169,22378,96.91661453,0.674769863,1.269103584,0.98310841,49.68719278,31.37903298,21.34238985,38017,7.770938668,20.7122093,87.43943798,82.12452,1627,5824,0
VA,shenandoah,51171,42857,88.89796299,1.824672749,6.69902233,5.763352545,51.06517022,33.53244511,20.1600672,50450,5.533744625,14.28803009,80.56996499,66.58490701,5362,10836,0
VA,smyth,51173,31513,94.37692381,2.068987402,1.948402247,1.25662425,50.42363469,33.3164091,19.99492273,38906,7.343412527,17.44969398,85.20981022,75.28564332,2683,6864,0
VA,southampton,51175,18291,60.41222459,35.17030233,1.372259581,0.552184134,47.76119403,32.18522771,17.73549833,51032,5.827702703,17.43959178,83.91115113,97.9644588,3047,3869,0
VA,spotsylvania,51177,129181,70.14499036,15.66793878,8.620462762,7.184493076,50.89912603,40.6421997,12.13104094,79742,5.598441242,10.42063765,70.40382635,32.32758973,24554,26466,0
VA,stafford,51179,139548,64.70103477,16.56634276,11.18898157,8.775475105,49.66248173,43.4925617,9.125175567,97528,4.895074512,6.460530357,62.66680318,19.75480959,28536,26368,1
VA,staunton city,51790,24234,81.72815053,11.05884295,2.702814228,3.070066848,54.86919204,35.01691838,20.68581332,42948,5.006247397,11.8407386,66.33006347,3.693253601,5417,3937,1
VA,suffolk city,51800,87061,50.04307325,41.36869551,3.750244082,3.720379963,51.59256154,39.61360425,12.97481076,65435,7.276632104,11.96325903,73.4094166,21.63267719,21397,13397,1
VA,surry,51181,6731,51.93879067,46.10013371,0.356559204,0.653691873,50.72054672,32.10518497,19.0759174,56632,8.234270803,16.44471348,77.17917676,100,1997,1436,1
VA,sussex,51183,11733,38.31074746,55.82544959,2.693258331,2.897809597,34.24529106,26.39563624,16.12545811,37917,6.605271515,27.73126404,88.73800286,100,2258,1598,1
VA,tazewell,51185,43367,94.07383494,3.027647751,0.887771808,0.818594784,50.44849771,33.15885351,19.24274218,38238,8.33427762,21.23532414,85.43899949,51.88783886,2809,10428,0
VA,washington,51191,54562,95.48403651,1.268281954,1.414904146,1.611011327,50.50034823,32.00579158,20.30167516,43835,6.425856973,15.91383254,75.22308524,71.67614258,5825,14350,0
VA,westmoreland,51193,17528,63.68096759,26.82565039,6.104518485,3.314696486,50.70743953,31.80625285,23.00890005,51566,6.599801882,15.01238774,78.80922886,78.8415263,3448,3421,1
VA,williamsburg city,51830,14988,68.71497198,14.73845743,7.412596744,9.067253803,56.41846811,58.85374967,15.1587937,50091,9.079993997,5.315660016,43.29051653,0,4530,1547,1
VA,winchester city,51840,27349,67.62952942,9.514059015,16.48689166,11.64576401,51.16823284,41.60298366,15.13400856,46466,5.123648749,16.51462376,68.72892132,0,5242,3657,1
VA,wise,51195,40074,91.94490193,5.140490093,1.230224085,1.17033488,48.33058841,37.36337775,15.76832859,36352,10.37265451,24.75863549,85.57534149,56.67036572,2860,7991,0
VA,wythe,51197,29171,94.05231223,3.383497309,1.100407939,0.901580337,51.20496383,32.50831305,19.64965205,42888,7.545249691,17.78730622,83.40950855,75.33093894,2879,7669,0
VT,addison,50001,36926,93.1078373,0.974922819,2.07171099,4.387152684,50.40892596,36.3592049,16.97448952,61020,4.961464355,7.484448671,64.22599945,78.43078678,11964,4439,1
VT,caledonia,50005,30859,95.25584108,0.793933698,1.370750834,1.817946142,50.14420428,35.02381801,18.02715577,46931,6.277998208,9.377313101,72.33068098,74.39075159,6803,4296,1
VT,essex,50009,6173,95.69091204,0.696581889,1.263567147,3.628705654,49.47351369,28.78665155,22.80900697,39467,7.121160985,15.73636754,84.13482181,100,1059,976,1
VT,franklin,50011,48625,94.31156812,0.413367609,1.379948586,2.801028278,50.3403599,36.81233933,13.88791774,58884,5.044244483,10.29770765,76.54361417,71.71490806,10492,6782,1
VT,orange,50017,28897,95.76080562,0.515624459,1.245804063,1.941377998,50.23358826,32.60546077,17.91189397,54263,4.313430024,8.273484631,69.80752657,97.23873376,8097,3790,1
VT,orleans,50019,27076,95.58649727,0.450583543,1.311124243,4.036785345,49.87073423,32.91845177,20.4092185,43959,5.215437074,12.92086037,77.85725234,85.29616981,5571,3853,1
VT,rutland,50021,60133,95.77769278,0.628606589,1.338699217,2.388039845,50.85892937,33.35439775,19.41030715,50029,5.517349662,9.102877997,70.80426849,61.01359463,13585,9576,1
VT,washington,50023,58963,94.45414921,0.746230687,1.831657141,3.57851534,50.59444058,34.28760409,17.00388379,58171,4.603880113,6.360297625,59.53925403,52.80511976,19395,6517,1
VT,windham,50025,43609,93.68708294,0.807172831,2.086725217,3.10715678,50.88399184,32.42679263,19.17264785,50917,6.045682262,8.547223094,64.73486037,68.24523173,14386,3673,1
VT,windsor,50027,55894,95.12827853,0.713851218,1.452749848,3.594303503,50.97684904,30.70454789,20.70705264,54763,4.541634451,7.552595006,64.82244693,75.58849479,17354,6402,1
WA,adams,53001,19100,35.67015707,0.308900524,61.88481675,23.80104712,49.13089005,51.51308901,10.37696335,47554,6.068949006,33.93488017,86.21216461,40.15912003,1365,2867,0
WA,benton,53005,187519,72.18575184,1.380660093,20.34247196,10.04324895,49.88774471,42.36370714,13.3746447,61147,6.532338862,10.35897266,70.58716069,10.57102245,28187,46938,0
WA,chelan,53007,74761,68.84070572,0.405291529,27.16255802,11.25453111,50.24277364,39.04308396,17.46365083,51845,6.838727679,17.38194001,74.68889598,27.22454557,14787,18775,0
WA,clallam,53009,72969,83.60810755,0.941495704,5.857281859,4.881525031,50.56530856,29.85377352,26.92924393,47180,9.283716089,8.079446064,75.74344023,35.4531959,20036,19504,1
WA,clark,53011,450893,80.02053702,1.792886561,8.658817059,10.41510957,50.59603942,39.7178488,13.73496595,62879,7.242352309,8.292207965,72.11733401,13.7684754,102619,91153,1
WA,columbia,53013,3971,87.91236464,0.377738605,6.799294888,4.784688995,50.89398136,28.25484765,26.56761521,42083,8.99321267,10.07096992,74.58600879,34.25698872,731,1468,0
WA,cowlitz,53015,102854,84.59855718,0.583351158,8.400256675,4.377078189,50.74571723,36.7238999,17.95360414,49127,9.661424203,12.04809076,84.14190162,28.65149888,20485,23773,0
WA,douglas,53017,40101,65.27767387,0.224433306,30.54038553,15.82504177,49.79676317,40.65983392,15.73028104,53758,5.064683392,18.92522471,82.30254351,26.595717,5390,9512,0
WA,ferry,53019,7639,73.77929048,0.170179343,4.136667103,1.649430554,49.28655583,31.28681765,22.01858882,39555,9.816849817,12.52688172,81.93548387,100,1329,2159,0
WA,franklin,53021,87810,41.60573967,1.995216946,52.02710397,22.48832707,47.90228903,50.9076415,8.092472384,58284,6.781348801,26.42212868,84.18520746,13.3336745,8983,13329,0
WA,garfield,53023,2231,92.24562976,0,3.316898252,1.38951143,50.60510982,32.09323173,22.45629762,51395,4.411764706,3.577926016,75.80351728,100,445,880,0
WA,grant,53025,92530,55.5106452,0.652761267,40.12104182,19.25105371,49.60553334,46.74051659,12.57646169,50145,9.068370363,24.88947435,84.38385333,38.74887792,8159,18333,0
WA,grays harbor,53027,71233,80.00224615,1.044459731,9.635983322,5.406202182,48.54070445,34.63703621,18.85081353,44521,12.13687105,11.75474522,84.69323462,40.11291674,13605,14851,0
WA,jefferson,53031,30333,88.72185409,0.880229453,3.445092803,4.895658194,50.95770283,23.3211354,31.64210596,50928,7.219819111,5.494818126,61.21926438,57.4685324,14331,6502,1
WA,king,53033,2079550,62.24226395,5.977398957,9.338029862,21.55692337,50.09535717,38.07415066,12.16325647,78800,5.518633522,7.543132875,50.94444475,3.207147292,708654,247071,1
WA,kittitas,53037,42785,84.55533481,1.107864906,8.538039032,6.165712282,50.02687858,46.49526703,14.63129601,47898,6.661409287,9.447004608,65.34405999,40.0562141,8330,10996,0
WA,lewis,53041,75724,84.48972585,0.662933812,9.629707887,4.512439913,50.15847023,35.73107601,19.60937087,44526,9.684249287,12.92999396,84.49004225,60.65469485,11078,22793,0
WA,lincoln,53043,10326,92.0588805,0.309897347,2.98276196,1.801278327,49.16715088,31.21247337,23.92988573,47676,4.120879121,8.66194359,78.0243283,100,1604,3974,0
WA,mason,53045,61060,81.68850311,0.946609892,8.950212905,5.922043891,48.50638716,32.27972486,21.10219456,51764,10.78742658,12.61860007,81.43349445,63.69627177,13220,14416,0
WA,okanogan,53047,41299,66.31395433,0.595656069,19.05373011,10.66611782,49.67190489,35.59650355,19.86730914,41158,8.114298179,17.74435565,81.57867188,79.98784047,7231,9414,0
WA,pacific,53049,20743,82.76044931,0.284433303,8.942775876,6.122547365,50.01687316,27.72019476,27.75876199,38387,7.737321196,11.60053161,82.9631036,64.77055449,5527,5332,1
WA,pend oreille,53051,13001,88.96238751,0.230751481,3.49973079,2.738250904,48.64241212,30.33612799,23.77509422,46036,9.106419279,10.76874869,81.30353039,83.10899162,2477,4379,0
WA,pierce,53053,832896,68.55669856,6.469114992,10.08781408,9.513792838,50.3567072,41.37431324,12.66328569,61468,7.849465542,9.012332933,74.59966419,6.59071332,174097,152177,1
WA,san juan,53055,16056,89.11310414,0.604135526,5.835824614,6.757598406,51.79995017,23.15645242,29.51544594,58029,5.06470881,4.665173399,52.98524755,100,8016,3026,1
WA,skagit,53057,120475,75.4695995,0.696410044,17.68831708,9.829425192,50.55156672,36.77858477,18.75077817,56433,7.241446174,11.10045208,75.2844963,29.02113754,28122,26498,1
WA,snohomish,53061,758649,71.99047254,2.560736256,9.603782513,14.97715017,49.85428044,38.67229773,12.07949922,73528,6.191495946,8.213147987,69.4016797,10.8194607,184218,136749,1
WA,spokane,53063,485859,85.6172264,1.71778232,5.174958167,5.513327941,50.46793411,40.41625245,14.72011427,50550,7.233938099,6.928383816,71.25759698,13.67171667,112000,115508,0
WA,stevens,53065,43744,87.1296635,0.45720556,3.355888808,2.873536942,49.91084492,33.1496891,20.56282004,44115,8.910000562,10.12588767,81.95610071,79.20562358,7274,15296,0
WA,thurston,53067,266311,76.41854824,2.857936773,8.206946014,7.672232841,51.03694553,37.86550311,15.2156689,62854,8.413468877,6.425685363,66.69689794,20.9887261,72677,51472,1
WA,wahkiakum,53069,4051,89.68156011,0.123426314,4.640829425,3.505307332,51.24660578,26.78351024,31.32559862,48116,6.971514243,6.868489583,84.92838542,100,1082,1341,0
WA,walla walla,53071,59809,72.61114548,1.48305439,20.91324048,9.934959621,48.72009229,41.16771723,16.36710194,48705,6.410393308,11.37946932,71.42198545,17.12458107,11862,13731,0
WA,whatcom,53073,209729,80.13197984,0.933585723,8.829012678,10.76436735,50.4703689,41.33286288,15.47091723,54207,7.729575798,8.753666869,67.36943752,25.87352093,65043,43781,1
WA,yakima,53077,247681,44.99658835,0.740872332,47.67866732,18.11927439,49.97638091,46.58774795,12.74825279,45700,8.346210531,27.5199354,84.72662427,23.51920602,29476,40958,0
WI,adams,55001,20294,90.63762688,3.129003646,3.813935153,2.774218981,46.01852764,25.09115995,27.00798265,43554,9.489496825,12.69585682,87.33510869,100,4537,4854,0
WI,ashland,55003,15936,82.93800201,0.46435743,2.459839357,1.09186747,49.79919679,37.39332329,17.54518072,40297,7.167701863,8.358817533,77.78704476,54.86166986,4533,2351,1
WI,barron,55005,45548,94.01290946,1.161412137,2.325019759,2.373320453,49.62457188,34.24519189,20.09747958,46863,5.372024445,10.08065762,81.78559288,65.92762154,8571,9911,0
WI,bayfield,55007,14987,85.10709281,0.553813305,1.621405218,1.708147061,48.83565757,27.45045706,23.94074865,48132,6.756206756,5.498251748,70.76923077,100,5541,3233,1
